,index,year,exporter,importer,product,value,quantity
2796,1702086,2022,CHN,MYS,854911,16.61,10.025
2797,1704460,2022,CHN,MDV,780110,12.334,3.773
2798,1704461,2022,CHN,MDV,780411,15.375,2.05
2799,1704462,2022,CHN,MDV,780419,3.563,0.92
2800,1704463,2022,CHN,MDV,780600,22.945,2.353
2801,1704987,2022,CHN,MDV,850710,234.486,101.941
2802,1704988,2022,CHN,MDV,850720,457.52,137.442
2803,1706615,2022,CHN,MLI,850710,161.008,180.382
2804,1706616,2022,CHN,MLI,850720,3909.475,1043.74
2805,1708577,2022,CHN,MLT,780600,0.093,0.004
2806,1709108,2022,CHN,MLT,850710,16.05,1.763
2807,1709109,2022,CHN,MLT,850720,163.354,34.972
2808,1709323,2022,CHN,MLT,854911,0.004,0.001
2809,1710456,2022,CHN,MRT,721020,0.02,0.021
2810,1710997,2022,CHN,MRT,850710,3099.389,2271.205
2811,1710998,2022,CHN,MRT,850720,5504.533,1205.013
2812,1713505,2022,CHN,MUS,780411,3.008,1.045
2813,1713506,2022,CHN,MUS,780419,43.067,13.17
2814,1713507,2022,CHN,MUS,780600,0.825,0.474
2815,1714111,2022,CHN,MUS,850710,1172.0,303.207
2816,1714112,2022,CHN,MUS,850720,206.078,46.274
2817,1717256,2022,CHN,MEX,780419,0.002,0.001
2818,1717257,2022,CHN,MEX,780600,139.912,27.32
2819,1717942,2022,CHN,MEX,850710,48221.313,12172.555
2820,1717943,2022,CHN,MEX,850720,47926.584,9108.65
2821,1721125,2022,CHN,S19,721020,1932.23,2951.77
2822,1721427,2022,CHN,S19,780110,25320.644,10898.434
2823,1721428,2022,CHN,S19,780199,226.262,99.729
2824,1721429,2022,CHN,S19,780411,1.343,0.218
2825,1721430,2022,CHN,S19,780419,56.646,4.485
2826,1721431,2022,CHN,S19,780600,194.81,49.182
2827,1722123,2022,CHN,S19,850710,7493.153,1455.155
2828,1722124,2022,CHN,S19,850720,23962.044,6605.561
2829,1724726,2022,CHN,MNG,721020,140.561,215.72
2830,1724986,2022,CHN,MNG,780199,1.357,0.032
2831,1724987,2022,CHN,MNG,780411,0.73,0.006
2832,1724988,2022,CHN,MNG,780419,13.927,4.893
2833,1724989,2022,CHN,MNG,780420,31.449,43.7
2834,1724990,2022,CHN,MNG,780600,3.374,0.529
2835,1725629,2022,CHN,MNG,850710,260.647,160.066
2836,1725630,2022,CHN,MNG,850720,4353.155,833.26
2837,1727528,2022,CHN,MDA,850720,630.374,185.942
2838,1729573,2022,CHN,MNE,780419,13.659,6.208
2839,1729574,2022,CHN,MNE,780600,4.437,0.558
2840,1730084,2022,CHN,MNE,850710,138.24,27.202
2841,1730085,2022,CHN,MNE,850720,116.201,17.0
2842,1731023,2022,CHN,MAR,282410,31.925,4.0
2843,1731024,2022,CHN,MAR,282490,33.032,4.9
2844,1733065,2022,CHN,MAR,780600,21.838,12.955
2845,1733736,2022,CHN,MAR,850710,1464.764,606.414
2846,1733737,2022,CHN,MAR,850720,10747.673,2763.477
2847,1735837,2022,CHN,MOZ,780419,5.16,1.99
2848,1735838,2022,CHN,MOZ,780420,1.513,17.8
2849,1735839,2022,CHN,MOZ,780600,11.036,98.848
2850,1736386,2022,CHN,MOZ,850710,2614.208,1211.829
2851,1736387,2022,CHN,MOZ,850720,3663.942,996.984
2852,1738793,2022,CHN,OMN,780411,1.314,0.18
2853,1738794,2022,CHN,OMN,780419,161.664,50.039
2854,1738795,2022,CHN,OMN,780600,1.562,
2855,1739405,2022,CHN,OMN,850710,2770.997,1222.469
2856,1739406,2022,CHN,OMN,850720,13723.646,4058.052
2857,1741605,2022,CHN,NAM,721020,3.378,7.743
2858,1741846,2022,CHN,NAM,780191,1.558,1.0
2859,1741847,2022,CHN,NAM,780419,0.004,0.002
2860,1741848,2022,CHN,NAM,780600,1.309,0.358
2861,1742438,2022,CHN,NAM,850710,64.967,26.595
2862,1742439,2022,CHN,NAM,850720,1274.037,266.941
2863,1745252,2022,CHN,NPL,721020,0.284,0.003
2864,1745497,2022,CHN,NPL,780600,0.162,0.368
2865,1746138,2022,CHN,NPL,850710,864.856,207.657
2866,1746139,2022,CHN,NPL,850720,1931.97,437.803
2867,1747333,2022,CHN,NLD,260700,4.581,0.062
2868,1747410,2022,CHN,NLD,282490,0.013,0.002
2869,1749843,2022,CHN,NLD,780110,19118.319,9481.027
2870,1749844,2022,CHN,NLD,780199,140.457,50.654
2871,1749845,2022,CHN,NLD,780419,4.75,1.416
2872,1749846,2022,CHN,NLD,780600,381.662,50.114
2873,1750560,2022,CHN,NLD,850710,9802.372,3847.32
2874,1750561,2022,CHN,NLD,850720,64436.089,17062.895
2875,1752009,2022,CHN,CUW,850710,90.324,44.473
2876,1752010,2022,CHN,CUW,850720,13.728,3.915
2877,1752948,2022,CHN,ABW,850710,380.507,147.328
2878,1752949,2022,CHN,ABW,850720,3.063,1.05
2879,1754031,2022,CHN,NCL,780600,2.91,0.951
2880,1754399,2022,CHN,NCL,850710,22.294,1.211
2881,1754400,2022,CHN,NCL,850720,89.859,21.785
2882,1755420,2022,CHN,VUT,780600,0.025,0.003
2883,1755748,2022,CHN,VUT,850710,282.133,69.217
2884,1755749,2022,CHN,VUT,850720,906.425,185.096
2885,1756622,2022,CHN,NZL,282490,0.01,0.003
2886,1758900,2022,CHN,NZL,780110,6.36,0.407
2887,1758901,2022,CHN,NZL,780419,4.688,1.356
2888,1758902,2022,CHN,NZL,780600,420.624,56.245
2889,1759565,2022,CHN,NZL,850710,1802.787,470.976
2890,1759566,2022,CHN,NZL,850720,10093.986,2831.719
2891,1762190,2022,CHN,NIC,780600,7.263,0.428
2892,1762790,2022,CHN,NIC,850710,1400.63,438.271
2893,1762791,2022,CHN,NIC,850720,1341.348,457.643
2894,1763016,2022,CHN,NIC,854911,0.292,
2895,1764796,2022,CHN,NER,780419,6.527,1.433
2896,1764797,2022,CHN,NER,780600,0.163,0.006
2897,1765292,2022,CHN,NER,850710,322.124,506.314
2898,1765293,2022,CHN,NER,850720,147.053,35.556
2899,1766245,2022,CHN,NGA,282410,39.415,73.4
2900,1766246,2022,CHN,NGA,282490,243.336,194.906
2901,1766716,2022,CHN,NGA,381111,25.002,54.064
2902,1768081,2022,CHN,NGA,721020,94.112,91.5
2903,1768378,2022,CHN,NGA,780110,3.5,0.875
2904,1768379,2022,CHN,NGA,780191,5.271,0.21
2905,1768380,2022,CHN,NGA,780411,47.607,42.5
2906,1768381,2022,CHN,NGA,780419,0.28,0.098
2907,1768382,2022,CHN,NGA,780600,5.322,1.577
2908,1769067,2022,CHN,NGA,850710,32361.56,14471.997
2909,1769068,2022,CHN,NGA,850720,45194.315,9602.307
2910,1772314,2022,CHN,NOR,780110,6.802,0.041
2911,1772315,2022,CHN,NOR,780199,25.281,1.083
2912,1772316,2022,CHN,NOR,780411,0.314,0.023
2913,1772317,2022,CHN,NOR,780600,66.346,4.766
2914,1772995,2022,CHN,NOR,850710,1859.052,349.81
2915,1772996,2022,CHN,NOR,850720,13842.557,3355.929
2916,1774198,2022,CHN,FSM,850720,11.072,11.04
2917,1774979,2022,CHN,MHL,850710,4.052,1.417
2918,1774980,2022,CHN,MHL,850720,134.03,29.572
2919,1775418,2022,CHN,PLW,780419,4.32,0.6
2920,1775419,2022,CHN,PLW,780600,49.979,2.158
2921,1775520,2022,CHN,PLW,850720,399.05,24.86
2922,1775981,2022,CHN,PAK,282410,15.123,4.441
2923,1775982,2022,CHN,PAK,282490,0.017,0.002
2924,1778002,2022,CHN,PAK,721020,2.597,81.795
2925,1778315,2022,CHN,PAK,780110,80.182,20.283
2926,1778316,2022,CHN,PAK,780191,155.284,57.816
2927,1778317,2022,CHN,PAK,780199,81.847,25.922
2928,1778318,2022,CHN,PAK,780411,14.09,0.84
2929,1778319,2022,CHN,PAK,780419,17.5,6.38
2930,1778320,2022,CHN,PAK,780600,121.826,33.125
2931,1779013,2022,CHN,PAK,850710,519.17,179.7
2932,1779014,2022,CHN,PAK,850720,14673.072,4186.046
2933,1779239,2022,CHN,PAK,854911,56.362,1.0
2934,1781767,2022,CHN,PAN,780191,0.284,0.01
2935,1781768,2022,CHN,PAN,780411,1.829,0.408
2936,1781769,2022,CHN,PAN,780600,12.972,5.985
2937,1782363,2022,CHN,PAN,850710,3146.31,666.298
2938,1782364,2022,CHN,PAN,850720,13105.333,1714.067
2939,1784223,2022,CHN,PNG,780419,4.182,1.679
2940,1784224,2022,CHN,PNG,780600,0.105,0.008
2941,1784715,2022,CHN,PNG,850710,3324.54,1147.554
2942,1784716,2022,CHN,PNG,850720,1717.596,431.073
2943,1787038,2022,CHN,PRY,780419,2.51,0.8
2944,1787039,2022,CHN,PRY,780600,16.993,3.491
2945,1787656,2022,CHN,PRY,850710,1936.043,547.277
2946,1787657,2022,CHN,PRY,850720,955.873,221.162
2947,1788593,2022,CHN,PER,282410,438.251,118.449
2948,1788594,2022,CHN,PER,282490,150.975,48.0
2949,1790799,2022,CHN,PER,780411,5.4,0.6
2950,1790800,2022,CHN,PER,780600,84.378,16.17
2951,1791499,2022,CHN,PER,850710,6561.125,2142.18
2952,1791500,2022,CHN,PER,850720,14814.368,4646.898
2953,1794528,2022,CHN,PHL,721020,25.625,10.85
2954,1794820,2022,CHN,PHL,780110,26.965,10.815
2955,1794821,2022,CHN,PHL,780191,146.751,59.537
2956,1794822,2022,CHN,PHL,780199,3.0,0.06
2957,1794823,2022,CHN,PHL,780411,0.08,0.001
2958,1794824,2022,CHN,PHL,780419,139.722,25.215
2959,1794825,2022,CHN,PHL,780600,33.115,4.45
2960,1795501,2022,CHN,PHL,850710,19896.375,4765.851
2961,1795502,2022,CHN,PHL,850720,75963.037,19758.274
2962,1797223,2022,CHN,POL,381111,672.982,29.744
2963,1799014,2022,CHN,POL,780191,0.063,0.021
2964,1799015,2022,CHN,POL,780411,0.21,0.028
2965,1799016,2022,CHN,POL,780419,0.023,0.007
2966,1799017,2022,CHN,POL,780420,0.07,0.001
2967,1799018,2022,CHN,POL,780600,40.386,9.933
2968,1799714,2022,CHN,POL,850710,13281.799,3739.333
2969,1799715,2022,CHN,POL,850720,36360.526,11212.123
2970,1800678,2022,CHN,PRT,260700,0.103,0.063
2971,1802677,2022,CHN,PRT,780200,0.268,0.053
2972,1802678,2022,CHN,PRT,780600,0.801,0.331
2973,1803314,2022,CHN,PRT,850710,226.876,51.684
2974,1803315,2022,CHN,PRT,850720,1323.786,351.488
2975,1804551,2022,CHN,GNB,850710,480.384,216.864
2976,1804552,2022,CHN,GNB,850720,68.151,16.064
2977,1805743,2022,CHN,TLS,850720,244.585,59.72
2978,1807652,2022,CHN,QAT,721020,149.627,26.113
2979,1807920,2022,CHN,QAT,780419,1.748,0.726
2980,1807921,2022,CHN,QAT,780600,4.712,2.609
2981,1808512,2022,CHN,QAT,850710,1286.82,537.799
2982,1808513,2022,CHN,QAT,850720,5050.473,1054.0
2983,1811220,2022,CHN,ROU,780600,57.042,13.809
2984,1811882,2022,CHN,ROU,850710,558.438,137.105
2985,1811883,2022,CHN,ROU,850720,7407.125,2485.459
2986,1812975,2022,CHN,RUS,282410,408.9,145.0
2987,1813521,2022,CHN,RUS,381111,365.715,7.0
2988,1815236,2022,CHN,RUS,780110,0.108,0.05
2989,1815237,2022,CHN,RUS,780199,143.021,72.0
2990,1815238,2022,CHN,RUS,780411,17.844,2.142
2991,1815239,2022,CHN,RUS,780419,4.072,0.2
2992,1815240,2022,CHN,RUS,780600,251.946,54.303
2993,1815936,2022,CHN,RUS,850710,6569.966,2062.074
2994,1815937,2022,CHN,RUS,850720,129942.276,28400.63
2995,1817448,2022,CHN,RWA,780600,0.053,0.021
2996,1817879,2022,CHN,RWA,850710,439.129,148.577
2997,1817880,2022,CHN,RWA,850720,1245.027,363.72
2998,1818675,2022,CHN,KNA,850710,73.492,25.166
2999,1818676,2022,CHN,KNA,850720,2.4,0.756
3000,1819427,2022,CHN,LCA,850720,6.008,2.513
3001,1820942,2022,CHN,STP,850720,1.486,0.379
3002,1821347,2022,CHN,SAU,282410,52.0,20.0
3003,1823033,2022,CHN,SAU,721020,0.001,0.001
3004,1823321,2022,CHN,SAU,780191,4.01,0.068
3005,1823322,2022,CHN,SAU,780419,3.83,5.75
3006,1823323,2022,CHN,SAU,780600,41.452,3.207
3007,1823970,2022,CHN,SAU,850710,42061.706,20530.013
3008,1823971,2022,CHN,SAU,850720,23591.917,5802.792
3009,1826598,2022,CHN,SEN,780419,7.88,1.557
3010,1827200,2022,CHN,SEN,850710,5843.264,2274.985
3011,1827201,2022,CHN,SEN,850720,9940.368,2653.552
3012,1828103,2022,CHN,SRB,282490,0.016,0.002
3013,1830078,2022,CHN,SRB,780199,0.937,0.033
3014,1830079,2022,CHN,SRB,780411,1.171,0.03
3015,1830080,2022,CHN,SRB,780419,0.041,0.014
3016,1830081,2022,CHN,SRB,780600,74.929,45.383
3017,1830731,2022,CHN,SRB,850710,395.906,107.283
3018,1830732,2022,CHN,SRB,850720,1887.296,532.501
3019,1832020,2022,CHN,SYC,780419,1.04,0.355
3020,1832321,2022,CHN,SYC,850720,26.045,8.594
3021,1833440,2022,CHN,SLE,780419,0.049,0.003
3022,1833832,2022,CHN,SLE,850710,468.163,179.418
3023,1833833,2022,CHN,SLE,850720,2037.175,456.399
3024,1834568,2022,CHN,IND,282490,102.195,0.32
3025,1836792,2022,CHN,IND,721020,199.816,27.372
3026,1837116,2022,CHN,IND,780110,13.698,0.5
3027,1837117,2022,CHN,IND,780191,80.633,6.609
3028,1837118,2022,CHN,IND,780199,51.322,7.622
3029,1837119,2022,CHN,IND,780200,0.025,0.001
3030,1837120,2022,CHN,IND,780411,699.379,40.279
3031,1837121,2022,CHN,IND,780419,2.16,0.853
3032,1837122,2022,CHN,IND,780600,98.128,20.614
3033,1837845,2022,CHN,IND,850710,6257.728,2589.42
3034,1837846,2022,CHN,IND,850720,49963.513,14334.16
3035,1839354,2022,CHN,SGP,282490,2.378,0.162
3036,1841508,2022,CHN,SGP,721020,9.507,10.9
3037,1841838,2022,CHN,SGP,780110,51.512,1.81
3038,1841839,2022,CHN,SGP,780199,11.19,0.5
3039,1841840,2022,CHN,SGP,780411,81.347,27.177
3040,1841841,2022,CHN,SGP,780419,604.78,192.973
3041,1841842,2022,CHN,SGP,780420,1.78,0.259
3042,1841843,2022,CHN,SGP,780600,370.442,15.829
3043,1842564,2022,CHN,SGP,850710,15038.319,4236.086
3044,1842565,2022,CHN,SGP,850720,51081.837,9436.554
3045,1842801,2022,CHN,SGP,854911,1.937,2.36
3046,1844111,2022,CHN,SVK,381111,0.373,0.051
3047,1845625,2022,CHN,SVK,780419,3.63,0.224
3048,1845626,2022,CHN,SVK,780600,1.415,0.069
3049,1846253,2022,CHN,SVK,850710,59.669,14.489
3050,1846254,2022,CHN,SVK,850720,2877.651,691.89
3051,1847523,2022,CHN,VNM,282490,119.668,49.743
3052,1849713,2022,CHN,VNM,721020,399.969,159.35
3053,1850035,2022,CHN,VNM,780110,50312.963,22395.005
3054,1850036,2022,CHN,VNM,780191,3511.105,1360.166
3055,1850037,2022,CHN,VNM,780199,4022.666,1859.134
3056,1850038,2022,CHN,VNM,780411,0.291,1.873
3057,1850039,2022,CHN,VNM,780419,2079.918,741.465
3058,1850040,2022,CHN,VNM,780420,87.423,10.657
3059,1850041,2022,CHN,VNM,780600,490.157,72.315
3060,1850750,2022,CHN,VNM,850710,8628.479,2621.991
3061,1850751,2022,CHN,VNM,850720,80296.217,16022.643
3062,1853904,2022,CHN,SVN,780110,0.181,0.032
3063,1853905,2022,CHN,SVN,780600,16.801,3.088
3064,1854557,2022,CHN,SVN,850710,132.822,49.637
3065,1854558,2022,CHN,SVN,850720,5384.708,1149.92
3066,1855976,2022,CHN,SOM,780419,12.348,2.088
3067,1855977,2022,CHN,SOM,780600,1.325,0.314
3068,1856349,2022,CHN,SOM,850710,629.809,280.96
3069,1856350,2022,CHN,SOM,850720,502.98,94.031
3070,1857274,2022,CHN,ZAF,282410,67.107,18.457
3071,1857275,2022,CHN,ZAF,282490,6.437,3.0
3072,1859745,2022,CHN,ZAF,780110,1460.254,587.43
3073,1859746,2022,CHN,ZAF,780199,0.076,
3074,1859747,2022,CHN,ZAF,780411,0.064,0.004
3075,1859748,2022,CHN,ZAF,780419,47.73,12.414
3076,1859749,2022,CHN,ZAF,780600,253.102,51.715
3077,1860467,2022,CHN,ZAF,850710,9781.701,3166.99
3078,1860468,2022,CHN,ZAF,850720,62078.899,15380.628
3079,1860704,2022,CHN,ZAF,854911,0.559,0.008
3080,1862308,2022,CHN,ZWE,780419,4.701,0.544
3081,1862309,2022,CHN,ZWE,780420,2.844,22.6
3082,1862310,2022,CHN,ZWE,780600,0.503,0.093
3083,1862834,2022,CHN,ZWE,850710,671.8,212.044
3084,1862835,2022,CHN,ZWE,850720,1754.023,497.629
3085,1863767,2022,CHN,ESP,260700,18.344,0.963
3086,1865971,2022,CHN,ESP,721020,0.149,0.005
3087,1866287,2022,CHN,ESP,780199,72.028,24.047
3088,1866288,2022,CHN,ESP,780411,1.872,0.25
3089,1866289,2022,CHN,ESP,780419,16.64,
3090,1866290,2022,CHN,ESP,780600,204.76,30.712
3091,1866997,2022,CHN,ESP,850710,5125.778,2178.221
3092,1866998,2022,CHN,ESP,850720,26441.238,6840.495
3093,1867231,2022,CHN,ESP,854911,1.028,
3094,1868253,2022,CHN,SSD,780600,3.1,0.005
3095,1868552,2022,CHN,SSD,850710,7.012,1.632
3096,1868553,2022,CHN,SSD,850720,1161.184,173.626
3097,1868895,2022,CHN,SDN,282410,43.8,12.0
3098,1869931,2022,CHN,SDN,780420,3.25,6.5
3099,1870426,2022,CHN,SDN,850710,593.234,178.125
3100,1870427,2022,CHN,SDN,850720,4236.01,1100.86
3101,1871703,2022,CHN,SUR,780600,2.284,1.903
3102,1872072,2022,CHN,SUR,850710,394.457,178.239
3103,1872073,2022,CHN,SUR,850720,1032.33,285.089
3104,1872935,2022,CHN,SWZ,850720,2.528,0.754
3105,1875317,2022,CHN,SWE,721020,4.759,4.0
3106,1875599,2022,CHN,SWE,780110,6.026,5.715
3107,1875600,2022,CHN,SWE,780191,0.165,0.023
3108,1875601,2022,CHN,SWE,780199,0.248,0.107
3109,1875602,2022,CHN,SWE,780411,0.254,0.03
3110,1875603,2022,CHN,SWE,780600,60.064,7.341
3111,1876273,2022,CHN,SWE,850710,6309.083,1337.559
3112,1876274,2022,CHN,SWE,850720,15717.469,3827.987
3113,1877592,2022,CHN,CHE,282410,3.246,0.199
3114,1880005,2022,CHN,CHE,780199,0.04,0.009
3115,1880006,2022,CHN,CHE,780419,1.371,0.055
3116,1880007,2022,CHN,CHE,780420,0.013,0.002
3117,1880008,2022,CHN,CHE,780600,9.355,0.614
3118,1880708,2022,CHN,CHE,850710,3832.819,481.131
3119,1880709,2022,CHN,CHE,850720,13320.99,2419.004
3120,1882610,2022,CHN,SYR,850710,325.114,97.455
3121,1882611,2022,CHN,SYR,850720,5540.735,1867.083
3122,1883812,2022,CHN,TJK,721020,23.22,7.74
3123,1883994,2022,CHN,TJK,780110,0.072,0.031
3124,1883995,2022,CHN,TJK,780411,0.816,0.05
3125,1883996,2022,CHN,TJK,780420,147.35,58.25
3126,1883997,2022,CHN,TJK,780600,9.924,0.9
3127,1884512,2022,CHN,TJK,850710,11.048,1.67
3128,1884513,2022,CHN,TJK,850720,146.169,43.3
3129,1885507,2022,CHN,THA,260700,872.783,185.318
3130,1885600,2022,CHN,THA,282490,83.174,31.912
3131,1887806,2022,CHN,THA,721020,142.2,40.386
3132,1888131,2022,CHN,THA,780110,23828.566,8808.101
3133,1888132,2022,CHN,THA,780199,845.816,317.993
3134,1888133,2022,CHN,THA,780411,20.638,8.646
3135,1888134,2022,CHN,THA,780419,131.008,55.498
3136,1888135,2022,CHN,THA,780420,142.904,66.0
3137,1888136,2022,CHN,THA,780600,446.39,77.262
3138,1888860,2022,CHN,THA,850710,7695.921,2374.655
3139,1888861,2022,CHN,THA,850720,35168.34,5809.537
3140,1889098,2022,CHN,THA,854911,131.212,11.257
3141,1890784,2022,CHN,TGO,780191,170.761,76.901
3142,1891270,2022,CHN,TGO,850710,11667.976,1759.927
3143,1891271,2022,CHN,TGO,850720,10029.046,3291.861
3144,1892405,2022,CHN,TON,850710,246.138,54.996
3145,1893823,2022,CHN,TTO,780110,10.03,6.0
3146,1894260,2022,CHN,TTO,850710,365.919,167.033
3147,1894261,2022,CHN,TTO,850720,208.785,17.855
3148,1895307,2022,CHN,ARE,282490,16.388,7.14
3149,1897473,2022,CHN,ARE,721020,956.465,947.804
3150,1897798,2022,CHN,ARE,780110,0.003,0.001
3151,1897799,2022,CHN,ARE,780191,6.297,26.524
3152,1897800,2022,CHN,ARE,780199,18.771,4.857
3153,1897801,2022,CHN,ARE,780200,5.687,4.0
3154,1897802,2022,CHN,ARE,780411,61.122,4.712
3155,1897803,2022,CHN,ARE,780419,41.639,45.378
3156,1897804,2022,CHN,ARE,780420,0.049,0.002
3157,1897805,2022,CHN,ARE,780600,53.114,11.422
3158,1898524,2022,CHN,ARE,850710,47273.716,23411.375
3159,1898525,2022,CHN,ARE,850720,101731.908,19503.913
3160,1898761,2022,CHN,ARE,854911,0.024,0.002
3161,1900643,2022,CHN,TUN,780600,393.349,114.113
3162,1901160,2022,CHN,TUN,850710,470.962,74.698
3163,1901161,2022,CHN,TUN,850720,211.228,147.897
3164,1904512,2022,CHN,TUR,780110,32994.422,15192.165
3165,1904513,2022,CHN,TUR,780199,2.189,1.475
3166,1904514,2022,CHN,TUR,780411,0.501,0.019
3167,1904515,2022,CHN,TUR,780419,365.658,91.308
3168,1904516,2022,CHN,TUR,780600,176.408,92.828
3169,1905230,2022,CHN,TUR,850710,9595.849,3160.632
3170,1905231,2022,CHN,TUR,850720,77089.388,25431.334
3171,1906786,2022,CHN,TKM,780600,0.05,0.073
3172,1907237,2022,CHN,TKM,850720,636.109,157.304
3173,1907978,2022,CHN,TCA,850710,21.6,4.4
3174,1908278,2022,CHN,TUV,850710,0.55,0.104
3175,1908279,2022,CHN,TUV,850720,6.006,2.026
3176,1909517,2022,CHN,UGA,780419,0.765,0.2
3177,1909518,2022,CHN,UGA,780600,8.403,2.718
3178,1910048,2022,CHN,UGA,850710,68.469,27.053
3179,1910049,2022,CHN,UGA,850720,4496.86,809.452
3180,1912698,2022,CHN,UKR,850710,267.097,71.315
3181,1912699,2022,CHN,UKR,850720,9365.724,2381.255
3182,1915003,2022,CHN,MKD,780419,0.023,0.002
3183,1915004,2022,CHN,MKD,780600,1.532,0.159
3184,1915559,2022,CHN,MKD,850710,197.599,54.744
3185,1915560,2022,CHN,MKD,850720,204.754,41.461
3186,1916450,2022,CHN,EGY,282410,0.781,0.308
3187,1918316,2022,CHN,EGY,721020,13.3,10.64
3188,1918617,2022,CHN,EGY,780199,12.281,6.237
3189,1918618,2022,CHN,EGY,780419,2.235,0.924
3190,1918619,2022,CHN,EGY,780600,18.438,5.161
3191,1919300,2022,CHN,EGY,850710,1453.827,359.511
3192,1919301,2022,CHN,EGY,850720,14006.313,2445.586
3193,1920503,2022,CHN,GBR,260700,1.304,0.017
3194,1920593,2022,CHN,GBR,282490,97.873,20.95
3195,1923108,2022,CHN,GBR,780110,10.298,1.326
3196,1923109,2022,CHN,GBR,780199,0.001,0.001
3197,1923110,2022,CHN,GBR,780411,4.144,0.002
3198,1923111,2022,CHN,GBR,780419,96.97,13.534
3199,1923112,2022,CHN,GBR,780420,15.187,0.032
3200,1923113,2022,CHN,GBR,780600,265.536,27.136
3201,1923850,2022,CHN,GBR,850710,26976.197,25836.236
3202,1923851,2022,CHN,GBR,850720,48703.835,12375.749
3203,1924087,2022,CHN,GBR,854911,47.625,
3204,1924918,2022,CHN,TZA,282490,0.263,1.688
3205,1926578,2022,CHN,TZA,721020,281.46,2422.18
3206,1926872,2022,CHN,TZA,780110,18.931,7.801
3207,1926873,2022,CHN,TZA,780199,0.133,0.201
3208,1926874,2022,CHN,TZA,780411,0.039,0.004
3209,1926875,2022,CHN,TZA,780419,176.974,56.626
3210,1926876,2022,CHN,TZA,780420,6.473,4.365
3211,1926877,2022,CHN,TZA,780600,12.609,3.316
3212,1927552,2022,CHN,TZA,850710,7596.436,2978.382
3213,1927553,2022,CHN,TZA,850720,28523.355,6252.639
3214,1928988,2022,CHN,USA,282410,3.409,0.19
3215,1928989,2022,CHN,USA,282490,17.13,9.441
3216,1929641,2022,CHN,USA,381111,0.2,0.018
3217,1931628,2022,CHN,USA,780110,152427.064,53589.416
3218,1931629,2022,CHN,USA,780411,22.647,1.291
3219,1931630,2022,CHN,USA,780419,165.879,29.739
3220,1931631,2022,CHN,USA,780420,1.105,0.124
3221,1931632,2022,CHN,USA,780600,708.555,86.796
3222,1932375,2022,CHN,USA,850710,49466.631,12809.443
3223,1932376,2022,CHN,USA,850720,218078.42,52236.565
3224,1932612,2022,CHN,USA,854911,264.144,50.061
3225,1933316,2022,CHN,BFA,282410,16.542,5.0
3226,1934995,2022,CHN,BFA,850710,968.624,183.444
3227,1934996,2022,CHN,BFA,850720,2676.193,688.911
3228,1937552,2022,CHN,URY,780600,90.191,45.236
3229,1938161,2022,CHN,URY,850710,709.383,221.725
3230,1938162,2022,CHN,URY,850720,2985.386,880.7
3231,1938384,2022,CHN,URY,854911,2.118,9.04
3232,1940665,2022,CHN,UZB,780411,0.241,0.036
3233,1940666,2022,CHN,UZB,780419,5.25,2.1
3234,1940667,2022,CHN,UZB,780600,47.421,31.103
3235,1941302,2022,CHN,UZB,850710,1616.193,763.924
3236,1941303,2022,CHN,UZB,850720,3945.809,1605.697
3237,1943358,2022,CHN,VEN,780600,0.608,0.107
3238,1943839,2022,CHN,VEN,850710,3636.963,1229.416
3239,1943840,2022,CHN,VEN,850720,3979.859,919.926
3240,1945174,2022,CHN,WSM,780600,0.526,0.056
3241,1945454,2022,CHN,WSM,850710,10.05,6.2
3242,1945455,2022,CHN,WSM,850720,351.597,11.092
3243,1947418,2022,CHN,YEM,850710,755.886,260.332
3244,1947419,2022,CHN,YEM,850720,6103.164,1571.794
3245,1948200,2022,CHN,ZMB,282490,31.187,0.106
3246,1949680,2022,CHN,ZMB,721020,46.986,58.131
3247,1949961,2022,CHN,ZMB,780110,0.786,0.4
3248,1949962,2022,CHN,ZMB,780191,1.998,0.125
3249,1949963,2022,CHN,ZMB,780419,228.213,115.227
3250,1949964,2022,CHN,ZMB,780600,705.047,129.713
3251,1950602,2022,CHN,ZMB,850710,1853.72,939.649
3252,1950603,2022,CHN,ZMB,850720,1413.89,382.181
3253,1951875,2022,CCK,AUS,850710,4.12,1.465
3254,1953828,2022,COL,AUT,850710,0.051,0.012
3255,1954424,2022,COL,BRB,850710,520.805,178.729
3256,1956045,2022,COL,BOL,850710,351.737,129.188
3257,1956939,2022,COL,BRA,780110,2309.177,977.818
3258,1957109,2022,COL,BRA,850720,18.714,4.829
3259,1958570,2022,COL,CAN,850710,5320.941,2071.336
3260,1958571,2022,COL,CAN,850720,398.686,107.453
3261,1958796,2022,COL,CYM,850710,117.648,37.601
3262,1960311,2022,COL,CHL,850710,6985.229,2798.178
3263,1960312,2022,COL,CHL,850720,160.283,44.362
3264,1962596,2022,COL,CRI,780419,1.167,0.242
3265,1962955,2022,COL,CRI,850710,2131.747,844.838
3266,1963768,2022,COL,CUB,850710,79.32,28.606
3267,1963769,2022,COL,CUB,850720,37.463,7.56
3268,1964222,2022,COL,CZE,850710,181.499,59.163
3269,1964614,2022,COL,DMA,850720,9.69,0.226
3270,1965653,2022,COL,DOM,850710,4448.493,1803.237
3271,1966058,2022,COL,ECU,282490,475.507,814.115
3272,1967447,2022,COL,ECU,780419,30.333,9.217
